Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-10-11,449.4658135509857,450.3319193215231,444.3603114582125,445.0896606445313,14949380.0,-0.9736,456.68,464.9,464.92,460.24,481.83,367.28
2024-10-14,447.64240464295625,454.9359830741221,445.4999233829581,453.0669860839844,6970606.0,1.2118,454.62,464.13,464.77,460.3,481.83,367.28
2024-10-15,454.024264650634,455.3006401045124,450.8333260159378,454.5256958007813,8347216.0,0.1104,453.97,463.56,464.42,460.47,481.83,367.28
2024-10-16,452.2008833474638,454.79922952979206,448.87318798542856,449.6481323242188,6939430.0,-0.5645,451.76,462.9,463.93,460.6,481.83,367.28
2024-10-17,451.2891513985885,451.2891513985885,444.9073031735123,445.7278137207031,7669729.0,-1.2323,449.28,462.06,463.39,460.65,481.83,367.28
2024-10-18,445.5911056343999,448.14385675991696,436.1550743964403,443.7221374511719,22616838.0,-0.4194,448.63,461.07,462.65,460.54,481.83,367.28
2024-10-21,443.7221057101901,444.54264518224113,435.1977471460307,440.9414367675781,7680088.0,-0.6267,447.53,459.67,462.1,460.34,481.83,367.28
2024-10-22,440.94143646609285,445.27199403454927,438.3430903673112,439.2547912597656,12772970.0,-0.3825,446.7,458.07,461.19,460.08,481.83,367.28
2024-10-23,438.5254539217694,440.62234002608295,437.15791699336745,437.932861328125,10553961.0,-0.1351,444.54,456.48,460.18,459.82,481.83,367.28
2024-10-24,439.43712529179584,439.8017998552316,428.49677281164986,430.0466613769531,13596626.0,-2.1369,441.04,454.39,458.89,459.49,481.83,367.28
2024-10-25,433.7846213978336,449.92163786751,432.3259230631333,439.7106628417969,32154050.0,1.3661,439.62,452.55,457.75,459.31,481.83,367.28
2024-10-28,439.391522801901,442.9927310089056,433.9669418081527,441.3972473144531,8946214.0,0.4565,439.0,450.79,456.85,458.97,481.83,367.28
2024-10-29,442.1722173304157,446.00134374693727,438.7989558078247,444.8617248535156,7131161.0,0.6082,439.16,449.41,456.15,458.73,481.83,367.28
2024-10-30,444.861729212034,449.6937179905663,443.5397585692342,448.1438293457031,6640080.0,0.7378,440.19,448.29,455.66,458.59,481.83,367.28
2024-10-31,448.5541138801578,449.4658148127512,441.89872307707066,445.6366882324219,8111694.0,-0.6504,441.1,447.2,455.09,458.29,481.83,367.28
2024-11-01,447.6423991695266,448.6452614962307,446.09251052124927,447.0042114257813,1517892.0,-0.1426,442.4,446.59,454.55,458.03,481.83,367.28
2024-11-04,449.8760189971957,449.8760189971957,437.2034550817817,441.8075256347656,8754385.0,-1.7935,444.08,445.42,453.64,457.65,481.83,367.28
2024-11-05,440.30323726120656,442.2178004172069,434.8330609432438,437.7960815429688,7610046.0,-0.5694,443.81,444.16,452.52,457.18,481.83,367.28
2024-11-06,437.796097081048,441.6252235289505,435.79037243527137,438.6166076660156,11749720.0,0.1874,443.41,443.68,451.49,456.82,481.83,367.28
2024-11-07,439.20920454261847,440.0753102371216,434.0581077425567,435.69915771484375,9267980.0,-0.7992,442.1,443.03,450.28,456.47,481.83,367.28
2024-11-08,435.6991809205033,438.2519318787487,432.69059396011545,435.8359375,6325023.0,0.0314,440.34,442.57,448.92,455.98,481.83,367.28
2024-11-11,435.8359005652201,438.9812438385535,432.234721328374,434.8330383300781,5700343.0,-0.2301,438.8,441.66,447.53,455.52,481.83,367.28
2024-11-12,435.4257115541998,435.7447909877631,429.545265117447,431.09515380859375,5236095.0,-0.9946,436.53,440.49,446.16,454.84,481.83,367.28
2024-11-13,428.54237302800885,432.7817401604961,426.90132302603496,430.5025024414063,11548660.0,0.4574,434.91,439.53,444.82,454.17,481.83,367.28
2024-11-14,429.59083522023593,431.1862900835361,421.4311513821743,424.8044128417969,12087836.0,-1.1142,433.06,438.48,443.4,453.43,481.83,367.28
2024-11-18,424.8500397618024,426.49108990461576,421.2032648771362,425.3514709472656,8448573.0,0.118,431.16,437.56,442.27,452.62,481.83,367.28
2024-11-19,426.6734320394514,431.91566178860575,425.0779481985404,426.080810546875,7121472.0,-0.1389,429.79,436.82,440.97,451.99,481.83,367.28
2024-11-21,420.2915427797919,423.0722117400087,415.1860408616483,416.7815246582031,20313155.0,-0.8351,427.06,435.7,439.43,450.99,481.83,367.28
2024-11-22,415.9153768353446,434.4227918075198,415.27718911581206,432.7361755371094,20214206.0,4.0443,426.76,435.44,438.91,450.28,481.83,367.28
2024-11-25,436.7020442248571,439.6194697702456,430.68487029052017,434.6963195800781,14427013.0,-0.4593,427.28,435.67,438.44,449.6,481.83,367.28
