Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-09-04,1230.3565014424944,1234.176997942738,1223.3605556490777,1226.88330078125,13505843,-0.2823,1221.33,1186.95,1185.22,1194.02,1241.37,1031.2
2024-09-05,1228.5206798050983,1235.3182053814185,1221.8720299114532,1226.486328125,9142811,-0.1656,1222.69,1190.6,1185.99,1194.98,1241.37,1031.2
2024-09-06,1216.5628019074484,1224.4520011114125,1195.7732653744783,1198.899169921875,10170479,-1.4519,1220.47,1193.25,1186.67,1194.99,1241.37,1031.2
2024-09-09,1193.6893937018356,1228.8183593866072,1191.2580807218426,1225.5435791015625,13863250,2.6685,1222.33,1196.89,1187.93,1195.5,1241.37,1031.2
2024-09-10,1227.4786328440832,1231.844966297702,1217.6048683884173,1227.8260498046875,15545130,0.0283,1223.47,1200.09,1189.08,1196.45,1241.37,1031.2
2024-09-11,1222.0704612349368,1229.8107854485313,1217.009535927106,1226.88330078125,11993242,0.3938,1224.38,1203.47,1190.32,1197.14,1241.37,1031.2
2024-09-12,1228.520699503871,1247.3752175091806,1216.9598787103319,1242.5623779296875,15376442,1.143,1225.01,1207.96,1191.89,1198.56,1247.38,1031.2
2024-09-13,1242.4133910945052,1246.333097348584,1232.5396270556282,1240.7760009765625,9877288,-0.1318,1227.0,1211.09,1193.56,1199.74,1247.38,1031.2
2024-09-16,1241.4210578615323,1255.9092410243197,1235.169248684242,1253.1802978515625,8973335,0.9472,1230.81,1215.4,1196.1,1200.54,1255.91,1031.2
2024-09-17,1250.302517024621,1262.508384404533,1248.7644580527592,1258.39013671875,11513121,0.6469,1239.31,1219.8,1199.59,1201.43,1262.51,1031.2
2024-09-18,1252.3368930345305,1285.4315085718288,1252.3368930345305,1278.485107421875,12466597,2.088,1246.87,1225.43,1203.93,1202.7,1285.43,1031.2
2024-09-19,1278.4851014958492,1290.0459218689532,1275.5080724453824,1282.107177734375,13172268,0.2833,1254.63,1230.44,1208.22,1203.78,1290.05,1031.2
2024-09-20,1285.0841618950908,1351.9184375163336,1281.6606270608918,1328.201416015625,73257767,3.3552,1269.1,1237.13,1214.3,1205.88,1351.92,1031.2
2024-09-23,1320.80849505564,1321.60241788708,1298.4807781970735,1311.7781982421875,11380409,-0.6837,1278.99,1242.52,1219.6,1207.75,1351.92,1031.2
2024-09-24,1310.8850653274296,1321.2054564579635,1305.377513381459,1308.50341796875,13886037,-0.1817,1288.66,1247.1,1224.42,1209.66,1351.92,1031.2
2024-09-25,1300.7135877579847,1317.583418764573,1300.0685405806087,1313.7132568359375,8728019,0.9994,1297.31,1252.06,1229.57,1211.73,1351.92,1031.2
